Service Code,Department,Category,Service Name,Service Rate
SF000008,Surgical Procedures,Medical Supplies & Equipment,CLOSED THORACOSTOMY TUBE DRAINAGE,530000
SF000009,Surgical Procedures,Endoscopy & Minimal Invasive,LOWER Gl - ENDOSCOPY (COLONOSCOPY),250000
SF000011,Surgical Procedures,Surgical Procedures,BREAST LUMP EXCISSION,350000
SF000012,Surgical Procedures,Surgical Procedures,ANTERIOR MEDIASTINAL TUMOUR EXCISION,850000
TSSF000001,Thoracic & Vascular Surgery,Surgical Procedures,ANTERIOR MEDIASTINAL TUMOUR EXCISION+PERICARDIECTOMY,850000
TSSF000002,Thoracic & Vascular Surgery,Surgical Procedures,CERVICAL RIB EXCISION IN TOS,306000
TSSF000003,Thoracic & Vascular Surgery,Vascular & Thoracic,CAVOTOMY & THROMBECTOMY,306000
TSSF000004,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,CHEST WALL RESSECTION & RECONSTRUCTION,428400
TSSF000005,Thoracic & Vascular Surgery,Surgical Procedures,CLAMSHELL THORACOTOMY,1200000
TSSF000006,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,DIAPHRAGMATIC RUPTURE,1200000
TSSF000007,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,ELOSSER FLAP CONSTRUCTION IN BPF,1200000
TSSF000008,Thoracic & Vascular Surgery,Surgical Procedures,EMERGENCY THORACOTOMY IN TRAUMA CHEST,1200000
TSSF000009,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,EXTRAPLEURAL PNEUMONECTOMY IN MESOTHELIOMA,1200000
TSSF000010,Thoracic & Vascular Surgery,Surgical Procedures,HARVESTING OF MUSCLE PEICLED GRAFT & REINFORCEMENT OF BRONCHIAL STUM,1200000
TSSF000011,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,HEMICLAMSHEEL INCISION,1200000
TSSF000012,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,INTERCOSTAL BLOCK,1200000
TSSF000013,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,IVS TUMOUR RESSECTION,1200000
TSSF000014,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,LOBECTOMY,1200000
TSSF000015,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,LOBECTOMY IN LIFE-THREATENING HEMOPTYSIS,1200000
TSSF000016,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,MAXIMAL THYMECTOMY(COMBINED CERVICAL EXPLORATION & TRANS STEMALTHYM...,1200000
TSSF000017,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,MEDIAN STERNOTOMY,1200000
TSSF000018,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,MEDIASTINOSCOPY AND STAGING,1200000
TSSF000019,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,OESOPHAGEAL EXCLUSION IN CHEST TRAUMA,1200000
TSSF000020,Thoracic & Vascular Surgery,Surgical Procedures,OESOPHAGEAL PERFORATION REPAIR,1200000
TSSF000021,Thoracic & Vascular Surgery,Surgical Procedures,OESOPHAGEAL REPLACEMENT SURGERY,1200000
TSSF000022,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,OESOPHAGEAL STRICTURE,1200000
TSSF000023,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,PERICARDECTOMY,1200000
TSSF000024,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,PLEURECTOMY/DECORTICATION,1200000
TSSF000025,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,PLEUROPERITONEAL SHUNT/PLEURO VENOUS SHUNT,1200000
TSSF000026,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,PHENUMONECTOMY,1800000
TSSF000027,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,PNEUMONECTOMY & DIVISION OF DENSE ADHESION/MEDIASTINAL DISSECTION OF L...,1800000
TSSF000028,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,PULMONARY ARTERIO VENOUS MALFORMATION/SEQUESTRATION,1800000
TSSF000029,Thoracic & Vascular Surgery,Surgical Procedures,PULMONARY ARTERY/VEIN REPAIR,1500000
TSSF000030,Thoracic & Vascular Surgery,Orthopaedics,RIB FIXATIONS IN TRAUMATIVE FLAIL CHEST,1000000
TSSF000031,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,RIB RESSECTION AND INTERCOSTAL DRAINAGE,1000000
TSSF000032,Thoracic & Vascular Surgery,Surgical Procedures,SINUS EXCISION CHEST,244800
TSSF000033,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,SLEEVE RESSECTIOON AND BRONCHOPLASTY,244800
TSSF000034,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,STERNECTOMY IN STERNAL WOUND DEHISCENE,306000
TSSF000035,Thoracic & Vascular Surgery,Surgical Procedures,SUBCLAVIAN ARTERY RECONSTRUCTION THROUGH THORACOTOMY,244800
TSSF000036,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,SUPERIOR SULUS TUMOUR RESSECTION,306000
TSSF000037,Thoracic & Vascular Surgery,Surgical Procedures,SURGERY OF GASTRO OESOPHAGEAL REFLUX,1500000
TSSF000038,Thoracic & Vascular Surgery,Surgical Procedures,SURGERY OF GASTRO OESOPHAGEAL DIVERTICULUM,1500000
TSSF000039,Thoracic & Vascular Surgery,"ENT (Ear, Nose & Throat)",THORACENTESIS,650000
TSSF000040,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,THORACIC AORTIC ANEURYSM,1500000
TSSF000041,Thoracic & Vascular Surgery,Surgical Procedures,THORACIC DUCT REPAIR,1500000
TSSF000042,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,THORACOPLASTY,1500000
TSSF000043,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,THORACOSTOMY AND PLEURODESIS,306000
TSSF000044,Thoracic & Vascular Surgery,Surgical Procedures,THORACOTOMY(POSTEROLATERAL),306000
TSSF000045,Thoracic & Vascular Surgery,Surgical Procedures,THORACOTOMY AND PERICARDIAL WINDOW CONSTRUCTION,1500000
TSSF000046,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,THRACHEAL RESSECTION AND RECONSTRUCTION,1500000
TSSF000047,Thoracic & Vascular Surgery,Surgical Procedures,RACHEOESOPHAGEAL FISTULA REPAIR,1500000
TSSF000048,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,TRANS.AXILLARY FIRST RIB RESSECTION IN THORACIC OUTLET SYNDROME,1500000
TSSF000049,Thoracic & Vascular Surgery,Medical Supplies & Equipment,TUBE THORACOSTOMY,450000
TSSF000050,Thoracic & Vascular Surgery,Surgical Procedures,VOLUME REDUCTION SURGERY FOR EMPHYSEMA,650000
TSSF000051,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,WEDGE RESSECTION OF LUNG,1500000
TSSF000052,Thoracic & Vascular Surgery,Surgical Procedures,PLEURAL BIOPSY(WITH THORACOTOMY),1500000
TSSF000053,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,HYDATID CYST,1500000
TSSF000054,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,ASPIRATION PERICARDIAL CAVITY/PERICARDIAL TAPPING,450000
TSSF000055,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,DRAINAGE PERICARDIAL CAVITY,450000
TSSF000056,Thoracic & Vascular Surgery,Laboratory Tests,LUNG BIOPSY OPEN,1500000
TSSF000057,Thoracic & Vascular Surgery,Laboratory Tests,LUNG BIOPSY NEEDLE,183600
TSSF000058,Thoracic & Vascular Surgery,Laboratory Tests,MEDIASTINAL BIOPSY,183600
TSSF000059,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,C E RVICAULU M B E R S YN PATH E CTO MY,1500000
TSSF000060,Thoracic & Vascular Surgery,Vascular & Thoracic,COARCTATION OF AORTA,1500000
TSSF000061,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,BULLECTOMY,1500000
TSSF000062,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,PULMONARY AVM,1500000
TSSF000063,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,BRONCHOPLASTY PROCEDURE,1500000
TSSF000064,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,BRONCHOPLASTY FISTULACLOSURE,1500000
TSSF000065,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,SYMPATHECTOMY TRANSTHORACIC,1500000
TSSF000066,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,PLEURIDESIS(3 CONSECUTIVE SITTING),1500000
TSSF000067,Thoracic & Vascular Surgery,Surgical Procedures,SURGERY FOR CHYLOTHORAX,1500000
TSSF000068,Thoracic & Vascular Surgery,Surgical Procedures,SURGERY FOR GASTROESOPHGEAL REFLUX,1500000
TSSF000069,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,TRACTOMY & FOREIGN BODY REMOVAL,306000
TSSF000070,Thoracic & Vascular Surgery,Thoracic & Vascular Surgery,HELLERS OPERATION CARDIO MYOTOMY,1500000
UROC000002,Urology,Urology,ASCENDING URETHROGRAM,225000
URPF000001,Urology,Urology,AV FISTULA,42900
URPF000002,Urology,Surgical Procedures,CAPD CATHETER IMPLANTATION,238600
URPF000003,Urology,Cardiology Procedures,CATHETERISATION,20000
URPF000004,Urology,Urology,CAVERNOSOGRAM,20300
URPF000005,Urology,Urology,CYSTOGRAM,42900
URPF000006,Urology,Urology,GENITOGRAM,79600
URPF000008,Urology,Urology,ICIVAD,42900
URPF000009,Urology,Urology,MICTURATING CYSTOURETHROGRAM,45000
URPF000012,Urology,Urology,NEPHROSTOGRAM/ PERCUTANEOUS NEPHROSTOMY,195000
URPF000013,Urology,Urology,RETROGRADE PYELOGRAM,61200
URPF000014,Urology,Urology,SUPRAPUBIC TROCAR CYSTOSTOMY,250000
URPF000015,Urology,Urology,URODYNAMICS,42900
URPF000016,Urology,Urology,UROFLOWMETRY,49000
URPF000017,Urology,Urology,URTHRO DILETATION,250000
URPF000018,Urology,Urology,VASOGRAPHY,55100
URPF000019,Urology,Urology,WHITAKER TEST,91800
URPF000020,Urology,Cardiology Procedures,DIALYSIS CATHETERISATION,120000
URPF000021,Urology,Laboratory Tests,FLEXIBLE CYSTOSCOPY -WITHOUT BIOPSY,250000
URPF000022,Urology,Urology,ABDOMINAL EXPL OF TESTIS+ORCHEDECTOMY/ORCHIDOPEXY-B/L,850000
URSF000001,Urology Surgery,Urology,ABDOMINAL EXPL OF TESTIS+ORCHEDECTOMY/ORCHIDOPEXY-U/L,850000
URSF000002,Urology Surgery,Urology Surgery,ABDOMINAL AND VAGINAL OPERATION TO SUPPORT OUTLET OF FEMALE,850000
URSF000003,Urology Surgery,Urology,ABDOMINAL UNDESCENDED TESTIS,850000
URSF000004,Urology Surgery,Urology Surgery,ANATROPHIC NEPHROLITHOTOMY,550000
URSF000005,Urology Surgery,"ENT (Ear, Nose & Throat)",AUGMENTATION CYSTOPLASTY,611900
URSF000006,Urology Surgery,Surgical Procedures,BILATERAL NEPHRECTOMY,1500000
URSF000007,Urology Surgery,Urology,BILATERAL REPLANTATION OF URETER INTO BOWEL,611900
URSF000008,Urology Surgery,Surgical Procedures,BILATEAL EXCISION OF TESTIS,550700
URSF000009,Urology Surgery,Laboratory Tests,BIOPSY OF TESTIS,244800
URSF000010,Urology Surgery,Urology Surgery,BLOCK DISSECTION OF PARAAORTIC LYMPH NODES,450000
URSF000011,Urology Surgery,Surgical Procedures,BILATERAL SUBCAPSULAR ORCHIDECTOMY,450000
URSF000012,Urology Surgery,Laboratory Tests,BIOPSY OF PENILE LESION,183600
URSF000013,Urology Surgery,Intensive Care,BLADDER DIVERTICULECTOMY,91800
URSF000014,Urology Surgery,Surgical Procedures,BLADDER DIVERTICULECTOMY & URETERIC REIMPLANTATION,306000
URSF000015,Urology Surgery,Urology,BLADDER NECK INCISION,428400
URSF000016,Urology Surgery,Urology Surgery,CHORDEE CORRECTION,150000
URSF000017,Urology Surgery,Paediatric Services,CIRCUMCISION,120000
URSF000018,Urology Surgery,Urology Surgery,CLAM CYSTOPLASTY,500000
URSF000019,Urology Surgery,Surgical Procedures,CONSTRUCTION OF ILEAL CONDUIT INCLUDING URETERIC IMPLANTATION,489500
URSF000020,Urology Surgery,Medical Supplies & Equipment,CYSTOTOMY AND INSERTION OF SUPRAPUBIC TUBE INTO BLADDER,550700
URSF000021,Urology Surgery,Urology Surgery,CLOSURE OF URETHROSTOMY,244800
URSF000022,Urology Surgery,Urology Surgery,CLOSURE OF VESICOSTOMY/CYSTOSTOMY,183600
URSF000023,Urology Surgery,Urology,CLOUSER OF URETERIC FISTULA,183600
URSF000024,Urology Surgery,Urology Surgery,CORRECTION OF PENILE TORSION OR CURVATURE,2500000
URSF000025,Urology Surgery,Urology,CUTANEOUS URETEROSTOMY,2500000
URSF000026,Urology Surgery,Endoscopy & Minimal Invasive,CYSTOSCOPY WITH URETHRAL DILATATION,306000
URSF000027,Urology Surgery,Urology Surgery,CYSTOLITHOLAPAXY,1850000
URSF000028,Urology Surgery,Urology Surgery,CYSTOLITHOTOMY,1850000
URSF000029,Urology Surgery,Endoscopy & Minimal Invasive,CYSTOSCOPY AND MEATOTOMY OF URETERIC ORIFICE,750000
URSF000030,Urology Surgery,Laboratory Tests,CYSTOSCOPY/ CYSTOSCOPY+BLADDER BIOPSY,750000
URSF000031,Urology Surgery,Obstetrics & Gynaecology,CYSTOSCOPY+CLOT EVACUATION+CAUTERIZATION,750000
URSF000032,Urology Surgery,Cardiology Procedures,CYSTOSCOPY+DJ STENTING/URETERIC CATHETERIZATION,750000
URSF000033,Urology Surgery,Cardiology Procedures,CYSTOSCOPY+REMOVAL OF DJ STENT/FOREIGNBODY/CALCULUS,750000
URSF000034,Urology Surgery,Urology,DRAINAGE OF KIDNEY,850000
URSF000035,Urology Surgery,Laboratory Tests,DIAGNOSTIC ENDOSCOPIC EXAMINATION OF BLADDER WITH BIOPSY,850000
URSF000036,Urology Surgery,Endoscopy & Minimal Invasive,DILATATION OF OUTLET OF FEMALE BLADDER(WITH CYSTOSCOPY),350000
URSF000038,Urology Surgery,Endoscopy & Minimal Invasive,DIAGNOSTIC LAPAROSCOPY(UROLOGY),350000
URSF000039,Urology Surgery,Urology,DIVISION OF ABERRANT VESSELS OF KIDNEY,450000
URSF000040,Urology Surgery,Urology Surgery,DIVISION OF PREPUTIAL ADHESIONS,450000
URSF000041,Urology Surgery,Urology Surgery,DORSAL SLIT,450000
URSF000042,Urology Surgery,Urology,"DRAINAGE OF ABSCESS - SCROTAL,PENILE",450000
URSF000043,Urology Surgery,Urology Surgery,DRAINAGE OF PERINEPHRIC ABSCESS(PERCUTANEOUS),450000
URSF000044,Urology Surgery,Urology Surgery,DRAINAGE OF PROSTATIC ABSCESS,750000
URSF000045,Urology Surgery,Urology,ENDOSCOPIC FRAGMENTATION OF CLACULUS OF KIDNEY,750000
URSF000046,Urology Surgery,Urology Surgery,"ENDOSCOPIC ANTI REFLUX PROCEDURE,INCLUDING BILATERAL",800000
URSF000047,Urology Surgery,Urology,EXTRACORPOREAL FRAGMENTATION OF CALCULUS OF KIDNEY(COURSE- STONE FR...,850000
URSF000048,Urology Surgery,Surgical Procedures,EXCISION OF LESION OF TESTIS,850000
URSF000049,Urology Surgery,Dental Services,ENDOSCOPIC EXTRACTION OF CALCULUS OF BLADDER,850000
URSF000050,Urology Surgery,Urology,ENDOSCOPIC DESTRUCTION OF LESION OF BLADDER,850000
URSF000051,Urology Surgery,Urology,ENDOSCOPIC REMOVAL OF FOREIGN BODY FROM BLADDER,850000
URSF000052,Urology Surgery,Surgical Procedures,ENDOSCOPIC RESECTION OF LESION OF BLADDER,850000
URSF000053,Urology Surgery,Urology,ENDOSCOPIC TRANSACTION OF BLADDER,850000
URSF000054,Urology Surgery,Urology,ENLARGMENT OF BLADDER,850000
URSF000055,Urology Surgery,Urology Surgery,ENDOPYELOTOMY,244800
URSF000056,Urology Surgery,Urology,EMDOSCOPIC EXAMINATION OF URETER,306000
URSF000057,Urology Surgery,Urology Surgery,ENDOSCOPIC RETROGRADE PYELOGRAPHY,350000
URSF000058,Urology Surgery,Surgical Procedures,EXCISION OF SEGMENT OF URETER,450000
URSF000059,Urology Surgery,Laboratory Tests,ENDOSCOPIC BIOPSY OF PROSTATE,428400
URSF000060,Urology Surgery,Urology,ENDOSCOPIC CORRECTION OF VESICO URETERAL REFLUX,244800
URSF000061,Urology Surgery,Cardiology Procedures,ENDOSCOPIC HYDROSTATIC DISTENTION OF BLADDER,428400
URSF000062,Urology Surgery,Urology,ENDOSCOPIC EXAMINATION OF KIDNEY,250000
URSF000063,Urology Surgery,Urology,ENDOSCOPIC INCISION OF URETEROCELE,650000
URSF000064,Urology Surgery,Urology Surgery,EPIDIDYMECTOMY BILATERAL,850000
URSF000065,Urology Surgery,Urology Surgery,EPIDIDYMECTOMY UNILATERAL,850000
URSF000066,Urology Surgery,Surgical Procedures,EXCISION OF EPIDIDYMAL CYST,850000
URSF000067,Urology Surgery,Surgical Procedures,EXCISION OF REJECTED TRANSPLANTED KIDNEY,1200000
URSF000068,Urology Surgery,Surgical Procedures,EXCISION OF RETROPERITONIAL MASS,850000
URSF000069,Urology Surgery,Surgical Procedures,EXCISION OF SCROTAL OR PENILE SKIN LESION,850000
URSF000070,Urology Surgery,Surgical Procedures,EXCISION OF SINUS PERIANAL REGION,850000
URSF000071,Urology Surgery,Surgical Procedures,EXCISION OF URETEROCELE & URETERIC REIMPLANTATION,850000
URSF000072,Urology Surgery,Surgical Procedures,EXCISION OF URETHRAL CARUNCLE OR PROLAPSED URETHRAL MUCOSA,850000
URSF000073,Urology Surgery,Orthopaedics,EXPLORATION FOR TORSION OF TESTIS WITH FIXATION,900000
URSF000074,Urology Surgery,Urology,EXPLORATION OF RENAL AND PERIRENAL TISSUE,700000
URSF000075,Urology Surgery,"ENT (Ear, Nose & Throat)",EXPLORATION OF SCORTAL CONTENTS,800000
URSF000076,Urology Surgery,Medical Supplies & Equipment,EXPLORATION OF SINUS WITH SUTURE REMOVAL,600000
URSF000077,Urology Surgery,Laboratory Tests,EXPLORATION OF TESTIS(INCLUDING BIOPSY),600000
URSF000078,Urology Surgery,Orthopaedics,FIXATION OF TESTIS,650000
URSF000079,Urology Surgery,Orthopaedics,FIXATION OF TESTIS BILATERAL,400000
URSF000080,Urology Surgery,Urology Surgery,GLANULO CAVERNOSAL SHUNT FOR PRIAPISM,400000
URSF000081,Urology Surgery,Surgical Procedures,HEMMINEPHRECTOMY OR PARTIAL NEPHRECTOMY,600000
URSF000082,Urology Surgery,Surgical Procedures,HIGH INGUINAL ORCHIDECTOMY,900000
URSF000083,Urology Surgery,Urology,HYDROCELE TAPPING,300000
URSF000084,Urology Surgery,Urology,HYDROCELECTOMY-BILATERAL,600000
URSF000085,Urology Surgery,Urology,HYDROCELECTOMY-UNILATERAL,650000
URSF000086,Urology Surgery,Surgical Procedures,HYPOSPADIAS REPAIR-DISTAL (MAGPI),600000
URSF000087,Urology Surgery,Surgical Procedures,HYPOSPADIAS REPAIR-PENIL(EACH STAGE),700000
URSF000088,Urology Surgery,Surgical Procedures,HYPOSPADIAS REPAIR-PROXIMAL(EACH STAGE),700000
URSF000089,Urology Surgery,Urology Surgery,HICKMANS LINE/CATHTER,700000
URSF000090,Urology Surgery,Urology Surgery,ILEAL OR COLONIC CONDUIT,700000
URSF000091,Urology Surgery,Urology,ILEAL OR COLONIC REPLACEMENT OF URETER,700000
URSF000092,Urology Surgery,Urology,INFERIOR CALICOURETEROSTOMY,1200000
URSF000093,Urology Surgery,Urology,INGUINAL EXPL OF TESTIS+ORCHEDECTOMY/ORCHIDOPEXY-B/L,800000
URSF000094,Urology Surgery,Urology,INGUINAL EXPL OF TESTIS+ORCHEDECTOMY/ORCHIDOPEXY-U/L,800000
URSF000095,Urology Surgery,Urology Surgery,INSERTION OF PENILE PROSTHESIS-INFLATABLE,800000
URSF000096,Urology Surgery,Urology Surgery,INSERTION OF PENILE PROSTHESIS-MALLEABLE,800000
URSF000097,Urology Surgery,Cardiology Procedures,INSERTION OF PROSTATIC OR URETHRAL STENT,800000
URSF000098,Urology Surgery,Cardiology Procedures,INSERTION OF URETHRAL STENT FOR RELIEF OF PROSTATIC OBSTRUCTION,800000
URSF000099,Urology Surgery,Urology,INSERTION OR REMOVAL OF PROSTHESIS OF TESTIS,2000000
URSF000100,Urology Surgery,Urology Surgery,INSERTION OF TENSION FREE TRANS VAGINAL TAPE,2000000
URSF000101,Urology Surgery,Urology Surgery,INSERTION OR REMOVAL OF ARTIFICIAL URINARY SPHINCTER,1200000
URSF000102,Urology Surgery,Urology Surgery,INTERNAL URETHROTOMY FOR LONG STRICTURE,1200000
URSF000103,Urology Surgery,Urology Surgery,INTERNAL URETHROTOMY FOR SHORT STRICTURE,800000
URSF000104,Urology Surgery,Pharmaceuticals,INTRACORPOREAL INJECTION OF VASOACTIVE AGENTS,600000
URSF000105,Urology Surgery,Obstetrics & Gynaecology,LAPAROSCOPIC VARICOCELECTOMY,1500000
URSF000106,Urology Surgery,Surgical Procedures,LAPROSCOPIC NEPHRECTOMY,1500000
URSF000107,Urology Surgery,Surgical Procedures,LAPROSCOPIC ORCHIDECTOMY,850000
URSF000108,Urology Surgery,Urology Surgery,LAPROSCOPY -OPERATIVE MAJOR,1500000
URSF000109,Urology Surgery,Pharmaceuticals,LAPROSCOPY-OPERATIVE MEDIUM,1200000
URSF000110,Urology Surgery,Urology Surgery,LAPROSCOPY-OPERATIVE MINOR,650000
URSF000111,Urology Surgery,Urology,LITHOLAP.AXY(BLADDER STONE FRAGMENTATION),1000000
URSF000112,Urology Surgery,Urology Surgery,MARSUPILIZATION OF LYMPHOCELE,1200000
URSF000113,Urology Surgery,Urology Surgery,MEATAL DILATATION,600000
URSF000114,Urology Surgery,Urology Surgery,MEATOPLASTY,600000
URSF000115,Urology Surgery,Urology,MEATOTOMY OF URETHRAL ORIFICE,600000
URSF000116,Urology Surgery,Urology,MICROVASCULAR-TRANSFER OF TESTIS TO SCORTUM,600000
URSF000117,Urology Surgery,"ENT (Ear, Nose & Throat)",MITROFANOFF CONTINENTAL URINARY DIVERSION,700000
URSF000118,Urology Surgery,Surgical Procedures,NEPHRECTOMY AND EXCISION OF PERIRENAL TISSUE,1200000
URSF000119,Urology Surgery,Pharmaceuticals,NEEDLE SUSPENSION OF BLADDER,1000000
URSF000120,Urology Surgery,Surgical Procedures,NEPHRECTOMY RADICAL +LYMPH NODE DIS,1400000
URSF000121,Urology Surgery,Surgical Procedures,NEPHRECTOMY THORACOABDOMINAL APPROACH,1200000
URSF000122,Urology Surgery,Urology,NEPHRO URETERECTOMY,1500000
URSF000123,Urology Surgery,Urology Surgery,NEPHROLITHOTOMY WITH X RAY OR NEPHROSCOPY,1000000
URSF000124,Urology Surgery,Urology Surgery,NEPHROPEXY,1000000
URSF000125,Urology Surgery,Urology,OPEN REMOVAL OF CALCULUS FROM KIDNEY,850000
URSF000126,Urology Surgery,Urology Surgery,OPERATION FOR PEYRONIES DISEASE,1200000
URSF000127,Urology Surgery,Urology,OPEN REMOVAL OF CALCULUS FROM BLADDER,950000
URSF000128,Urology Surgery,Surgical Procedures,ORCHIDECTOMY AND EXCISION OF SPERMATIC CORD,800000
URSF000129,Urology Surgery,Urology Surgery,ORCHIDOPEXY UNILATERAL,900000
URSF000130,Urology Surgery,Urology Surgery,ORCHIDOPEXY BILATERAL,800000
URSF000131,Urology Surgery,Surgical Procedures,OPEN EXCISION OF LESION FROM BLADDER,800000
URSF000132,Urology Surgery,Urology Surgery,OPEN NEPHROSTOMY,900000
URSF000133,Urology Surgery,Surgical Procedures,OPEN PROSTATECTOMY,1200000
URSF000134,Urology Surgery,Urology Surgery,OPEN PYLOPLASTY,2000000
URSF000135,Urology Surgery,Laboratory Tests,OPEN RENAL BIOPSY,1500000
